date,state,death,death_confirmed,death_increase,death_probable,hospitalized,hospitalized_currently,hospitalized_increase,in_icu_cumulative,in_icu_currently,negative,negative_increase,negative_tests_antibody,Negative_Antibody_Tests_People,negative_tests_viral,on_ventilator_cumulative,on_ventilator_currently,positive,positive_cases_viral,positive_increase,Positive_Antibody_Test,Positive_Antigen_Test,Positive_Antibody_Test_People,positive_tests_people_antigen,positive_tests_viral,recovered,total_test_encounters_viral,total_test_encounters_viral_increase,total_test_results,total_test_results_increase,total_tests_antibody,total_tests_antigen,total_tests_people_antibody,total_tests_people_antigen,total_tests_people_viral,total_tests_people_viral_increase,total_tests_viral,total_tests_viral_increase
2020-12-20,CO,4368,3759,29,609.0,17171.0,1398.0,41,0.0,0.0,1738308.0,9898,230369.0,0.0,0.0,0.0,0.0,308890.0,296325.0,2292,26199.0,0.0,0.0,0.0,0.0,0.0,4044560.0,39692,4044560.0,39692,259406.0,0.0,0.0,0.0,2034633.0,12168,0.0,0
2020-12-19,CO,4339,3730,80,609.0,17130.0,1433.0,110,0.0,0.0,1728410.0,7454,230369.0,0.0,0.0,0.0,0.0,306598.0,294055.0,2491,26199.0,0.0,0.0,0.0,0.0,0.0,4004868.0,33004,4004868.0,33004,256568.0,0.0,0.0,0.0,2022465.0,9851,0.0,0
2020-12-18,CO,4259,3655,33,604.0,17020.0,1476.0,316,0.0,0.0,1720956.0,10585,226960.0,0.0,0.0,0.0,0.0,304107.0,291658.0,3693,25547.0,0.0,0.0,0.0,0.0,0.0,3971864.0,47792,3971864.0,47792,252507.0,0.0,0.0,0.0,2012614.0,14138,0.0,0
2020-12-17,CO,4226,3633,70,593.0,16704.0,1509.0,90,0.0,0.0,1710371.0,9158,218820.0,0.0,0.0,0.0,0.0,300414.0,288105.0,3698,23888.0,0.0,0.0,0.0,0.0,0.0,3924072.0,46805,3924072.0,46805,247453.0,0.0,0.0,0.0,1998476.0,12726,0.0,0
2020-12-16,CO,4156,3570,71,586.0,16614.0,1554.0,127,0.0,0.0,1701213.0,6874,215771.0,0.0,0.0,0.0,0.0,296716.0,284537.0,3334,23298.0,0.0,0.0,0.0,0.0,0.0,3877267.0,35442,3877267.0,35442,242708.0,0.0,0.0,0.0,1985750.0,10065,0.0,0
2020-12-15,CO,4085,3505,116,580.0,16487.0,1554.0,313,0.0,0.0,1694339.0,4736,213157.0,0.0,0.0,0.0,0.0,293382.0,281346.0,2278,22725.0,0.0,0.0,0.0,0.0,0.0,3841825.0,31936,3841825.0,31936,239069.0,0.0,0.0,0.0,1975685.0,6804,0.0,0
2020-12-14,CO,3969,3398,11,571.0,16174.0,1585.0,48,0.0,0.0,1689603.0,10387,212548.0,0.0,0.0,0.0,0.0,291104.0,279278.0,2911,22560.0,0.0,0.0,0.0,0.0,0.0,3809889.0,36588,3809889.0,36588,235882.0,0.0,0.0,0.0,1968881.0,13275,0.0,0
2020-12-13,CO,3958,3388,87,570.0,16126.0,1610.0,34,0.0,0.0,1679216.0,9224,210100.0,0.0,0.0,0.0,0.0,288193.0,276390.0,2559,22018.0,0.0,0.0,0.0,0.0,0.0,3773301.0,35198,3773301.0,35198,235108.0,0.0,0.0,0.0,1955606.0,11747,0.0,0
2020-12-12,CO,3871,3305,25,566.0,16092.0,1607.0,143,0.0,0.0,1669992.0,10966,210100.0,0.0,0.0,0.0,0.0,285634.0,273867.0,3961,22018.0,0.0,0.0,0.0,0.0,0.0,3738103.0,46640,3738103.0,46640,232118.0,0.0,0.0,0.0,1943859.0,14870,0.0,0
2020-12-11,CO,3846,3283,87,563.0,15949.0,1675.0,293,0.0,0.0,1659026.0,9726,207064.0,0.0,0.0,0.0,0.0,281673.0,269963.0,4678,21310.0,0.0,0.0,0.0,0.0,0.0,3691463.0,48945,3691463.0,48945,228374.0,0.0,0.0,0.0,1928989.0,14186,0.0,0
2020-12-10,CO,3759,3210,120,549.0,15656.0,1659.0,136,0.0,0.0,1649300.0,10740,198799.0,0.0,0.0,0.0,0.0,276995.0,265503.0,4649,19580.0,0.0,0.0,0.0,0.0,0.0,3642518.0,50721,3642518.0,50721,223852.0,0.0,0.0,0.0,1914803.0,15233,0.0,0
2020-12-09,CO,3639,3100,267,539.0,15520.0,1684.0,563,0.0,0.0,1638560.0,7832,197968.0,0.0,0.0,0.0,0.0,272346.0,261010.0,3757,19292.0,0.0,0.0,0.0,0.0,0.0,3591797.0,40346,3591797.0,40346,218379.0,0.0,0.0,0.0,1899570.0,11560,0.0,0
2020-12-08,CO,3372,2845,14,527.0,14957.0,1755.0,53,0.0,0.0,1630728.0,10429,197968.0,0.0,0.0,0.0,0.0,268589.0,257282.0,3971,19292.0,0.0,0.0,0.0,0.0,0.0,3551451.0,35448,3551451.0,35448,217260.0,0.0,0.0,0.0,1888010.0,14222,0.0,0
2020-12-07,CO,3358,2841,2,517.0,14904.0,1779.0,36,0.0,0.0,1620299.0,11470,196089.0,0.0,0.0,0.0,0.0,264618.0,253489.0,4037,18864.0,0.0,0.0,0.0,0.0,0.0,3516003.0,37843,3516003.0,37843,215691.0,0.0,0.0,0.0,1873788.0,15447,0.0,0
2020-12-06,CO,3356,2839,-1,517.0,14868.0,1750.0,24,0.0,0.0,1608829.0,34610,196089.0,0.0,0.0,0.0,0.0,260581.0,249512.0,3234,18864.0,0.0,0.0,0.0,0.0,0.0,3478160.0,36046,3478160.0,36046,214953.0,0.0,0.0,0.0,1858341.0,42697,0.0,0
2020-12-05,CO,3357,2840,19,517.0,14844.0,1812.0,82,0.0,0.0,1574219.0,0,194770.0,0.0,0.0,0.0,0.0,257347.0,246333.0,5125,18530.0,0.0,0.0,0.0,0.0,0.0,3442114.0,45040,3442114.0,45040,214953.0,0.0,0.0,0.0,1815644.0,0,0.0,0
2020-12-04,CO,3338,2831,18,507.0,14762.0,1883.0,183,0.0,0.0,1574219.0,13363,194770.0,0.0,0.0,0.0,0.0,252222.0,241425.0,5013,18530.0,0.0,0.0,0.0,0.0,0.0,3397074.0,53979,3397074.0,53979,213300.0,0.0,0.0,0.0,1815644.0,18267,0.0,0
2020-12-03,CO,3320,2819,127,501.0,14579.0,1956.0,216,0.0,0.0,1560856.0,12178,191093.0,0.0,0.0,0.0,0.0,247209.0,236521.0,6037,17594.0,0.0,0.0,0.0,0.0,0.0,3343095.0,54195,3343095.0,54195,210946.0,0.0,0.0,0.0,1797377.0,17994,0.0,0
2020-12-02,CO,3193,2700,84,493.0,14363.0,1995.0,247,0.0,0.0,1548678.0,7534,191093.0,0.0,0.0,0.0,0.0,241172.0,230705.0,3862,17594.0,0.0,0.0,0.0,0.0,0.0,3288900.0,33359,3288900.0,33359,208687.0,0.0,0.0,0.0,1779383.0,11285,0.0,0
2020-12-01,CO,3109,2619,72,490.0,14116.0,1977.0,628,0.0,0.0,1541144.0,9800,189562.0,0.0,0.0,0.0,0.0,237310.0,226954.0,4405,17222.0,0.0,0.0,0.0,0.0,0.0,3255541.0,36690,3255541.0,36690,207350.0,0.0,0.0,0.0,1768098.0,14051,0.0,0
2020-11-30,CO,3037,2561,34,476.0,13488.0,1940.0,60,0.0,0.0,1531344.0,12038,189136.0,0.0,0.0,0.0,0.0,232905.0,222703.0,4133,17152.0,0.0,0.0,0.0,0.0,0.0,3218851.0,43725,3218851.0,43725,206784.0,0.0,0.0,0.0,1754047.0,16095,0.0,0
2020-11-29,CO,3003,2530,20,473.0,13428.0,1847.0,59,0.0,0.0,1519306.0,9047,188172.0,0.0,0.0,0.0,0.0,228772.0,218646.0,3489,16879.0,0.0,0.0,0.0,0.0,0.0,3175126.0,31899,3175126.0,31899,206288.0,0.0,0.0,0.0,1737952.0,12500,0.0,0
2020-11-28,CO,2983,2511,6,472.0,13369.0,1852.0,82,0.0,0.0,1510259.0,13805,188172.0,0.0,0.0,0.0,0.0,225283.0,215193.0,4330,16879.0,0.0,0.0,0.0,0.0,0.0,3143227.0,51389,3143227.0,51389,205051.0,0.0,0.0,0.0,1725452.0,18078,0.0,0
2020-11-27,CO,2977,2505,20,472.0,13287.0,1797.0,39,0.0,0.0,1496454.0,13492,187345.0,0.0,0.0,0.0,0.0,220953.0,210920.0,4270,16707.0,0.0,0.0,0.0,0.0,0.0,3091838.0,45689,3091838.0,45689,204052.0,0.0,0.0,0.0,1707374.0,17717,0.0,0
2020-11-26,CO,2957,2485,51,472.0,13248.0,1777.0,204,0.0,0.0,1482962.0,21870,184336.0,0.0,0.0,0.0,0.0,216683.0,206695.0,6053,16010.0,0.0,0.0,0.0,0.0,0.0,3046149.0,65750,3046149.0,65750,202075.0,0.0,0.0,0.0,1689657.0,27654,0.0,0
2020-11-25,CO,2906,2439,46,467.0,13044.0,1794.0,208,0.0,0.0,1461092.0,12932,183560.0,0.0,0.0,0.0,0.0,210630.0,200911.0,4191,15819.0,0.0,0.0,0.0,0.0,0.0,2980399.0,41136,2980399.0,41136,200346.0,0.0,0.0,0.0,1662003.0,16894,0.0,0
2020-11-24,CO,2860,2396,50,464.0,12836.0,1739.0,310,0.0,0.0,1448160.0,10232,183560.0,0.0,0.0,0.0,0.0,206439.0,196949.0,4150,15819.0,0.0,0.0,0.0,0.0,0.0,2939263.0,37523,2939263.0,37523,199379.0,0.0,0.0,0.0,1645109.0,14238,0.0,0
2020-11-23,CO,2810,2347,4,463.0,12526.0,1711.0,42,0.0,0.0,1437928.0,15649,182357.0,0.0,0.0,0.0,0.0,202289.0,192943.0,3689,15579.0,0.0,0.0,0.0,0.0,0.0,2901740.0,46130,2901740.0,46130,198604.0,0.0,0.0,0.0,1630871.0,19307,0.0,0
2020-11-22,CO,2806,2343,19,463.0,12484.0,1670.0,60,0.0,0.0,1422279.0,18264,182357.0,0.0,0.0,0.0,0.0,198600.0,189285.0,3921,15579.0,0.0,0.0,0.0,0.0,0.0,2855610.0,47972,2855610.0,47972,197936.0,0.0,0.0,0.0,1611564.0,22169,0.0,0
2020-11-21,CO,2787,2326,42,461.0,12424.0,1703.0,258,0.0,0.0,1404015.0,19617,181571.0,0.0,0.0,0.0,0.0,194679.0,185380.0,6113,15445.0,0.0,0.0,0.0,0.0,0.0,2807638.0,54920,2807638.0,54920,197016.0,0.0,0.0,0.0,1589395.0,25657,0.0,0
2020-11-20,CO,2745,2291,15,454.0,12166.0,1723.0,186,0.0,0.0,1384398.0,20692,180596.0,0.0,0.0,0.0,0.0,188566.0,179340.0,5765,15262.0,0.0,0.0,0.0,0.0,0.0,2752718.0,57018,2752718.0,57018,195858.0,0.0,0.0,0.0,1563738.0,26379,0.0,0
2020-11-19,CO,2730,2277,79,453.0,11980.0,1593.0,178,0.0,0.0,1363706.0,20132,179842.0,0.0,0.0,0.0,0.0,182801.0,173653.0,6107,15141.0,0.0,0.0,0.0,0.0,0.0,2695700.0,55085,2695700.0,55085,194983.0,0.0,0.0,0.0,1537359.0,26159,0.0,0
2020-11-18,CO,2651,2207,43,444.0,11802.0,1593.0,194,0.0,0.0,1343574.0,15269,179183.0,0.0,0.0,0.0,0.0,176694.0,167626.0,4650,15004.0,0.0,0.0,0.0,0.0,0.0,2640615.0,41034,2640615.0,41034,194187.0,0.0,0.0,0.0,1511200.0,19819,0.0,0
2020-11-17,CO,2608,2177,30,431.0,11608.0,1543.0,405,0.0,0.0,1328305.0,14712,178706.0,0.0,0.0,0.0,0.0,172044.0,163076.0,4331,14896.0,0.0,0.0,0.0,0.0,0.0,2599581.0,39485,2599581.0,39485,193602.0,0.0,0.0,0.0,1491381.0,18924,0.0,0
2020-11-16,CO,2578,2153,32,425.0,11203.0,1424.0,79,0.0,0.0,1313593.0,14027,178395.0,0.0,0.0,0.0,0.0,167713.0,158864.0,4296,14841.0,0.0,0.0,0.0,0.0,0.0,2560096.0,36344,2560096.0,36344,193236.0,0.0,0.0,0.0,1472457.0,17633,0.0,0
2020-11-15,CO,2546,2137,21,409.0,11124.0,1417.0,68,0.0,0.0,1299566.0,14476,177943.0,0.0,0.0,0.0,0.0,163417.0,155258.0,4183,14772.0,0.0,0.0,0.0,0.0,0.0,2523752.0,38301,2523752.0,38301,192715.0,0.0,0.0,0.0,1454824.0,18619,0.0,0
2020-11-14,CO,2525,2116,21,409.0,11056.0,1325.0,195,0.0,0.0,1285090.0,15227,177403.0,0.0,0.0,0.0,0.0,159234.0,151115.0,5196,14666.0,0.0,0.0,0.0,0.0,0.0,2485451.0,41852,2485451.0,41852,192069.0,0.0,0.0,0.0,1436205.0,20319,0.0,0
2020-11-13,CO,2504,2096,36,408.0,10861.0,1315.0,264,0.0,0.0,1269863.0,17213,176656.0,0.0,0.0,0.0,0.0,154038.0,146023.0,6439,14549.0,0.0,0.0,0.0,0.0,0.0,2443599.0,51797,2443599.0,51797,191205.0,0.0,0.0,0.0,1415886.0,26752,0.0,0
2020-11-12,CO,2468,2060,25,408.0,10597.0,1322.0,59,0.0,0.0,1252650.0,0,175579.0,0.0,0.0,0.0,0.0,147599.0,139741.0,5197,14341.0,0.0,0.0,0.0,0.0,0.0,2391802.0,44534,2391802.0,44534,189920.0,0.0,0.0,0.0,1389134.0,1866,0.0,0
2020-11-11,CO,2443,2039,16,404.0,10538.0,1304.0,275,0.0,0.0,1252650.0,16291,175579.0,0.0,0.0,0.0,0.0,142402.0,134618.0,3975,14341.0,0.0,0.0,0.0,0.0,0.0,2347268.0,40486,2347268.0,40486,189920.0,0.0,0.0,0.0,1387268.0,20241,0.0,0
2020-11-10,CO,2427,2024,19,403.0,10263.0,1270.0,213,0.0,0.0,1236359.0,11701,175251.0,0.0,0.0,0.0,0.0,138427.0,130668.0,3890,14272.0,0.0,0.0,0.0,0.0,0.0,2306782.0,32354,2306782.0,32354,189523.0,0.0,0.0,0.0,1367027.0,15532,0.0,0
2020-11-09,CO,2408,2007,14,401.0,10050.0,1174.0,33,0.0,0.0,1224658.0,13686,174883.0,0.0,0.0,0.0,0.0,134537.0,126837.0,3553,14228.0,0.0,0.0,0.0,0.0,0.0,2274428.0,29043,2274428.0,29043,189111.0,0.0,0.0,0.0,1351495.0,17172,0.0,0
2020-11-08,CO,2394,1994,5,400.0,10017.0,1134.0,20,0.0,0.0,1210972.0,10965,174720.0,0.0,0.0,0.0,0.0,130984.0,123351.0,3017,14201.0,0.0,0.0,0.0,0.0,0.0,2245385.0,30597,2245385.0,30597,188921.0,0.0,0.0,0.0,1334323.0,13934,0.0,0
2020-11-07,CO,2389,1990,13,399.0,9997.0,1087.0,86,0.0,0.0,1200007.0,13630,174305.0,0.0,0.0,0.0,0.0,127967.0,120382.0,3498,14110.0,0.0,0.0,0.0,0.0,0.0,2214788.0,37697,2214788.0,37697,188415.0,0.0,0.0,0.0,1320389.0,17044,0.0,0
2020-11-06,CO,2376,1978,23,398.0,9911.0,1041.0,197,0.0,0.0,1186377.0,12903,173624.0,0.0,0.0,0.0,0.0,124469.0,116968.0,3463,14007.0,0.0,0.0,0.0,0.0,0.0,2177091.0,35158,2177091.0,35158,187631.0,0.0,0.0,0.0,1303345.0,16264,0.0,0
2020-11-05,CO,2353,1956,20,397.0,9714.0,1016.0,96,0.0,0.0,1173474.0,11264,173088.0,0.0,0.0,0.0,0.0,121006.0,113607.0,3369,13913.0,0.0,0.0,0.0,0.0,0.0,2141933.0,32819,2141933.0,32819,187001.0,0.0,0.0,0.0,1287081.0,14587,0.0,0
2020-11-04,CO,2333,1935,22,398.0,9618.0,970.0,438,0.0,0.0,1162210.0,9774,172469.0,0.0,0.0,0.0,0.0,117637.0,110284.0,2928,13795.0,0.0,0.0,0.0,0.0,0.0,2109114.0,26963,2109114.0,26963,186264.0,0.0,0.0,0.0,1272494.0,12641,0.0,0
2020-11-03,CO,2311,1915,19,396.0,9180.0,925.0,66,0.0,0.0,1152436.0,8255,172080.0,0.0,0.0,0.0,0.0,114709.0,107417.0,2562,13725.0,0.0,0.0,0.0,0.0,0.0,2082151.0,21509,2082151.0,21509,185805.0,0.0,0.0,0.0,1259853.0,10725,0.0,0
2020-11-02,CO,2292,1899,4,393.0,9114.0,858.0,25,0.0,0.0,1144181.0,10624,171734.0,0.0,0.0,0.0,0.0,112147.0,104947.0,2237,13684.0,0.0,0.0,0.0,0.0,0.0,2060642.0,25847,2060642.0,25847,185418.0,0.0,0.0,0.0,1249128.0,12805,0.0,0
2020-11-01,CO,2288,1896,3,392.0,9089.0,788.0,25,0.0,0.0,1133557.0,11501,171321.0,0.0,0.0,0.0,0.0,109910.0,102766.0,2560,13636.0,0.0,0.0,0.0,0.0,0.0,2034795.0,30073,2034795.0,30073,184957.0,0.0,0.0,0.0,1236323.0,14047,0.0,0
2020-10-31,CO,2285,1893,7,392.0,9064.0,788.0,33,0.0,0.0,1122056.0,12015,170938.0,0.0,0.0,0.0,0.0,107350.0,100220.0,2924,13571.0,0.0,0.0,0.0,0.0,0.0,2004722.0,41137,2004722.0,41137,184509.0,0.0,0.0,0.0,1222276.0,14838,0.0,0
2020-10-30,CO,2278,1886,10,392.0,9031.0,781.0,88,0.0,0.0,1110041.0,8846,170282.0,0.0,0.0,0.0,0.0,104426.0,97397.0,2412,13493.0,0.0,0.0,0.0,0.0,0.0,1963585.0,27177,1963585.0,27177,183775.0,0.0,0.0,0.0,1207438.0,11136,0.0,0
2020-10-29,CO,2268,1880,19,388.0,8943.0,742.0,89,0.0,0.0,1101195.0,9545,169651.0,0.0,0.0,0.0,0.0,102014.0,95107.0,1806,13404.0,0.0,0.0,0.0,0.0,0.0,1936408.0,25425,1936408.0,25425,183055.0,0.0,0.0,0.0,1196302.0,11259,0.0,0
2020-10-28,CO,2249,1861,13,388.0,8854.0,721.0,76,0.0,0.0,1091650.0,6629,169104.0,0.0,0.0,0.0,0.0,100208.0,93393.0,1475,13307.0,0.0,0.0,0.0,0.0,0.0,1910983.0,18034,1910983.0,18034,182411.0,0.0,0.0,0.0,1185043.0,7999,0.0,0
2020-10-27,CO,2236,1850,10,386.0,8778.0,648.0,120,0.0,0.0,1085021.0,6971,168744.0,0.0,0.0,0.0,0.0,98733.0,92023.0,1433,13243.0,0.0,0.0,0.0,0.0,0.0,1892949.0,18848,1892949.0,18848,181987.0,0.0,0.0,0.0,1177044.0,8319,0.0,0
2020-10-26,CO,2226,1843,3,383.0,8658.0,591.0,36,0.0,0.0,1078050.0,16905,168532.0,0.0,0.0,0.0,0.0,97300.0,90675.0,2211,13218.0,0.0,0.0,0.0,0.0,0.0,1874101.0,31847,1874101.0,31847,181750.0,0.0,0.0,0.0,1168725.0,19096,0.0,0
2020-10-25,CO,2223,1839,5,384.0,8622.0,586.0,24,0.0,0.0,1061145.0,10390,167544.0,0.0,0.0,0.0,0.0,95089.0,88484.0,1689,12921.0,0.0,0.0,0.0,0.0,0.0,1842254.0,24058,1842254.0,24058,180465.0,0.0,0.0,0.0,1149629.0,12059,0.0,0
2020-10-24,CO,2218,1835,7,383.0,8598.0,599.0,41,0.0,0.0,1050755.0,11426,167199.0,0.0,0.0,0.0,0.0,93400.0,86815.0,1828,12853.0,0.0,0.0,0.0,0.0,0.0,1818196.0,27792,1818196.0,27792,180052.0,0.0,0.0,0.0,1137570.0,13161,0.0,0
2020-10-23,CO,2211,1829,13,382.0,8557.0,550.0,79,0.0,0.0,1039329.0,9351,166491.0,0.0,0.0,0.0,0.0,91572.0,85080.0,1350,12741.0,0.0,0.0,0.0,0.0,0.0,1790404.0,25756,1790404.0,25756,179232.0,0.0,0.0,0.0,1124409.0,10610,0.0,0
2020-10-22,CO,2198,1816,4,382.0,8478.0,547.0,98,0.0,0.0,1029978.0,8584,165942.0,0.0,0.0,0.0,0.0,90222.0,83821.0,1373,12684.0,0.0,0.0,0.0,0.0,0.0,1764648.0,22065,1764648.0,22065,178626.0,0.0,0.0,0.0,1113799.0,9847,0.0,0
2020-10-21,CO,2194,1812,12,382.0,8380.0,532.0,48,0.0,0.0,1021394.0,7201,165390.0,0.0,0.0,0.0,0.0,88849.0,82558.0,1267,12616.0,0.0,0.0,0.0,0.0,0.0,1742583.0,18545,1742583.0,18545,178006.0,0.0,0.0,0.0,1103952.0,8231,0.0,0
2020-10-20,CO,2182,1801,2,381.0,8332.0,516.0,84,0.0,0.0,1014193.0,5287,165070.0,0.0,0.0,0.0,0.0,87582.0,81528.0,1208,12594.0,0.0,0.0,0.0,0.0,0.0,1724038.0,15588,1724038.0,15588,177664.0,0.0,0.0,0.0,1095721.0,6279,0.0,0
2020-10-19,CO,2180,1800,4,380.0,8248.0,465.0,21,0.0,0.0,1008906.0,8240,164811.0,0.0,0.0,0.0,0.0,86374.0,80536.0,1072,12564.0,0.0,0.0,0.0,0.0,0.0,1708450.0,19137,1708450.0,19137,177375.0,0.0,0.0,0.0,1089442.0,9284,0.0,0
2020-10-18,CO,2176,1796,0,380.0,8227.0,445.0,10,0.0,0.0,1000666.0,9258,164456.0,0.0,0.0,0.0,0.0,85302.0,79492.0,933,12531.0,0.0,0.0,0.0,0.0,0.0,1689313.0,21260,1689313.0,21260,176987.0,0.0,0.0,0.0,1080158.0,10181,0.0,0
2020-10-17,CO,2176,1796,4,380.0,8217.0,428.0,48,0.0,0.0,991408.0,9154,164003.0,0.0,0.0,0.0,0.0,84369.0,78569.0,1139,12492.0,0.0,0.0,0.0,0.0,0.0,1668053.0,21496,1668053.0,21496,176495.0,0.0,0.0,0.0,1069977.0,10146,0.0,0
2020-10-16,CO,2172,1792,10,380.0,8169.0,434.0,42,0.0,0.0,982254.0,8065,163468.0,0.0,0.0,0.0,0.0,83230.0,77577.0,1312,12432.0,0.0,0.0,0.0,0.0,0.0,1646557.0,21030,1646557.0,21030,175900.0,0.0,0.0,0.0,1059831.0,9265,0.0,0
2020-10-15,CO,2162,1783,2,379.0,8127.0,420.0,59,0.0,0.0,974189.0,9699,163043.0,0.0,0.0,0.0,0.0,81918.0,76377.0,1141,12385.0,0.0,0.0,0.0,0.0,0.0,1625527.0,22571,1625527.0,22571,175428.0,0.0,0.0,0.0,1050566.0,10791,0.0,0
2020-10-14,CO,2160,1781,7,379.0,8068.0,405.0,65,0.0,0.0,964490.0,6600,162573.0,0.0,0.0,0.0,0.0,80777.0,75285.0,692,12345.0,0.0,0.0,0.0,0.0,0.0,1602956.0,14324,1602956.0,14324,174918.0,0.0,0.0,0.0,1039775.0,7230,0.0,0
2020-10-13,CO,2153,1777,37,376.0,8003.0,385.0,88,0.0,0.0,957890.0,8218,162253.0,0.0,0.0,0.0,0.0,80085.0,74655.0,1048,12313.0,0.0,0.0,0.0,0.0,0.0,1588632.0,17303,1588632.0,17303,174566.0,0.0,0.0,0.0,1032545.0,9229,0.0,0
2020-10-12,CO,2116,1747,3,369.0,7915.0,370.0,22,0.0,0.0,949672.0,5569,161949.0,0.0,0.0,0.0,0.0,79037.0,73644.0,576,12294.0,0.0,0.0,0.0,0.0,0.0,1571329.0,11150,1571329.0,11150,174243.0,0.0,0.0,0.0,1023316.0,6097,0.0,0
2020-10-11,CO,2113,1745,1,368.0,7893.0,383.0,14,0.0,0.0,944103.0,9572,161640.0,0.0,0.0,0.0,0.0,78461.0,73116.0,819,12266.0,0.0,0.0,0.0,0.0,0.0,1560179.0,19017,1560179.0,19017,173906.0,0.0,0.0,0.0,1017219.0,10372,0.0,0
2020-10-10,CO,2112,1744,9,368.0,7879.0,365.0,24,0.0,0.0,934531.0,10063,161169.0,0.0,0.0,0.0,0.0,77642.0,72316.0,1023,12222.0,0.0,0.0,0.0,0.0,0.0,1541162.0,22708,1541162.0,22708,173391.0,0.0,0.0,0.0,1006847.0,11030,0.0,0
2020-10-09,CO,2103,1736,8,367.0,7855.0,380.0,21,0.0,0.0,924468.0,10031,160671.0,0.0,0.0,0.0,0.0,76619.0,71349.0,834,12172.0,0.0,0.0,0.0,0.0,0.0,1518454.0,22256,1518454.0,22256,172843.0,0.0,0.0,0.0,995817.0,10821,0.0,0
2020-10-08,CO,2095,1729,10,366.0,7834.0,356.0,63,0.0,0.0,914437.0,9322,160046.0,0.0,0.0,0.0,0.0,75785.0,70559.0,863,12116.0,0.0,0.0,0.0,0.0,0.0,1496198.0,18897,1496198.0,18897,172162.0,0.0,0.0,0.0,984996.0,10133,0.0,0
2020-10-07,CO,2085,1720,4,365.0,7771.0,369.0,50,0.0,0.0,905115.0,8715,159485.0,0.0,0.0,0.0,0.0,74922.0,69748.0,731,12048.0,0.0,0.0,0.0,0.0,0.0,1477301.0,17969,1477301.0,17969,171533.0,0.0,0.0,0.0,974863.0,9414,0.0,0
2020-10-06,CO,2081,1718,12,363.0,7721.0,343.0,28,0.0,0.0,896400.0,7316,159182.0,0.0,0.0,0.0,0.0,74191.0,69049.0,654,12017.0,0.0,0.0,0.0,0.0,0.0,1459332.0,15070,1459332.0,15070,171199.0,0.0,0.0,0.0,965449.0,7916,0.0,0
2020-10-05,CO,2069,1707,1,362.0,7693.0,325.0,20,0.0,0.0,889084.0,6341,158899.0,0.0,0.0,0.0,0.0,73537.0,68449.0,461,11998.0,0.0,0.0,0.0,0.0,0.0,1444262.0,13722,1444262.0,13722,170897.0,0.0,0.0,0.0,957533.0,6774,0.0,0
2020-10-04,CO,2068,1706,8,362.0,7673.0,303.0,7,0.0,0.0,882743.0,7903,158572.0,0.0,0.0,0.0,0.0,73076.0,68016.0,521,11967.0,0.0,0.0,0.0,0.0,0.0,1430540.0,16204,1430540.0,16204,170539.0,0.0,0.0,0.0,950759.0,8420,0.0,0
2020-10-03,CO,2060,1698,3,362.0,7666.0,296.0,13,0.0,0.0,874840.0,8817,158144.0,0.0,0.0,0.0,0.0,72555.0,67499.0,657,11926.0,0.0,0.0,0.0,0.0,0.0,1414336.0,17990,1414336.0,17990,170070.0,0.0,0.0,0.0,942339.0,9425,0.0,0
2020-10-02,CO,2057,1696,3,361.0,7653.0,304.0,74,0.0,0.0,866023.0,10033,157665.0,0.0,0.0,0.0,0.0,71898.0,66891.0,680,11878.0,0.0,0.0,0.0,0.0,0.0,1396346.0,19426,1396346.0,19426,169543.0,0.0,0.0,0.0,932914.0,10682,0.0,0
2020-10-01,CO,2054,1696,3,358.0,7579.0,282.0,11,0.0,0.0,855990.0,10142,157044.0,0.0,0.0,0.0,0.0,71218.0,66242.0,682,11827.0,0.0,0.0,0.0,0.0,0.0,1376920.0,19761,1376920.0,19761,168871.0,0.0,0.0,0.0,922232.0,10806,0.0,0
2020-09-30,CO,2051,1694,5,357.0,7568.0,264.0,10,0.0,0.0,845848.0,8721,156576.0,0.0,0.0,0.0,0.0,70536.0,65578.0,511,11761.0,0.0,0.0,0.0,0.0,0.0,1357159.0,15979,1357159.0,15979,168337.0,0.0,0.0,0.0,911426.0,9184,0.0,0
2020-09-29,CO,2046,1689,2,357.0,7558.0,268.0,28,0.0,0.0,837127.0,6743,156256.0,0.0,0.0,0.0,0.0,70025.0,65115.0,535,11733.0,0.0,0.0,0.0,0.0,0.0,1341180.0,14538,1341180.0,14538,167989.0,0.0,0.0,0.0,902242.0,7246,0.0,0
2020-09-28,CO,2044,1687,3,357.0,7530.0,246.0,7,0.0,0.0,830384.0,6082,155928.0,0.0,0.0,0.0,0.0,69490.0,64612.0,411,11707.0,0.0,0.0,0.0,0.0,0.0,1326642.0,13239,1326642.0,13239,167635.0,0.0,0.0,0.0,894996.0,6457,0.0,0
2020-09-27,CO,2041,1685,1,356.0,7523.0,263.0,3,0.0,0.0,824302.0,9970,155723.0,0.0,0.0,0.0,0.0,69079.0,64237.0,569,11693.0,0.0,0.0,0.0,0.0,0.0,1313403.0,17748,1313403.0,17748,167416.0,0.0,0.0,0.0,888539.0,10518,0.0,0
2020-09-26,CO,2040,1684,3,356.0,7520.0,248.0,41,0.0,0.0,814332.0,9526,155335.0,0.0,0.0,0.0,0.0,68510.0,63689.0,584,11633.0,0.0,0.0,0.0,0.0,0.0,1295655.0,18042,1295655.0,18042,166968.0,0.0,0.0,0.0,878021.0,10078,0.0,0
